Date,Open,High,Low,Close,Adj_Close,Volume,VWAP,Returns_Pct,Log_Returns,Dollar_Change,Intraday_Range,Intraday_Range_Pct,Predicted
2010-05-13,15.414,15.414,15.2198,15.3022,15.3022,32189,15.312,-0.5935,-0.005953,-0.0914,0.1942,1.2762,
2010-05-14,15.3099,15.5073,15.2933,15.3795,15.3795,37111,15.3934,0.5052,0.005039,0.0773,0.214,1.3994,
2010-05-17,15.4202,15.4388,15.382,15.3982,15.3982,32827,15.4063,0.1221,0.00122,0.0188,0.0569,0.3696,
2010-05-18,15.7544,15.8079,15.7544,15.7634,15.7634,73670,15.7752,2.3711,0.023434,0.3651,0.0535,0.3394,
2010-05-19,15.932,15.9496,15.932,15.9337,15.9337,77729,15.9384,1.0804,0.010746,0.1703,0.0176,0.1105,
2010-05-20,15.8638,16.1273,15.8638,15.997,15.997,56710,15.996,0.3974,0.003966,0.0633,0.2635,1.6609,
2010-05-21,15.8379,16.1518,15.8242,15.9102,15.9102,50657,15.9621,-0.5424,-0.005439,-0.0868,0.3276,2.0701,
2010-05-24,15.8082,15.8315,15.8082,15.8157,15.8157,65879,15.8185,-0.5939,-0.005957,-0.0945,0.0233,0.1477,
2010-05-25,15.7617,15.8784,15.6309,15.757,15.757,70212,15.7554,-0.3711,-0.003718,-0.0587,0.2475,1.5833,
2010-05-26,15.4079,15.4079,15.2925,15.3153,15.3153,67157,15.3386,-2.8034,-0.028435,-0.4417,0.1154,0.7549,
2010-05-27,16.3502,16.5346,16.3502,16.4513,16.4513,98473,16.4454,7.4178,0.071556,1.1361,0.1845,1.1281,
2010-05-28,16.6259,16.6685,16.6259,16.6519,16.6519,39155,16.6487,1.2189,0.012115,0.2005,0.0427,0.2566,
2010-05-31,17.2434,17.4623,17.2434,17.2706,17.2706,95598,17.3254,3.7158,0.036484,0.6188,0.2189,1.2696,
2010-06-01,16.9195,16.9195,16.8846,16.9026,16.9026,42571,16.9022,-2.1307,-0.021537,-0.368,0.035,0.2071,
2010-06-02,16.7199,16.7199,16.2422,16.5809,16.5809,67353,16.5143,-1.9036,-0.019219,-0.3218,0.4777,2.9411,
2010-06-03,16.5181,16.7997,16.5181,16.7388,16.7388,38207,16.6856,0.9526,0.009481,0.1579,0.2816,1.7048,
2010-06-04,17.1141,17.1585,17.1141,17.1414,17.1414,69108,17.138,2.405,0.023765,0.4026,0.0445,0.2597,
2010-06-07,17.6868,17.7615,17.6868,17.7304,17.7304,85213,17.7262,3.4362,0.033785,0.589,0.0748,0.4228,
2010-06-08,18.1247,18.2073,18.1247,18.1643,18.1643,92403,18.1654,2.4471,0.024176,0.4339,0.0825,0.4553,
2010-06-09,18.2436,18.5968,18.2436,18.3394,18.3394,70333,18.3933,0.9643,0.009597,0.1752,0.3533,1.9363,
2010-06-10,18.3461,18.3649,18.3461,18.3466,18.3466,44498,18.3525,0.0388,0.000388,0.0071,0.0188,0.1025,
2010-06-11,18.068,18.068,17.4919,17.8445,17.8445,61112,17.8014,-2.7368,-0.027749,-0.5021,0.5761,3.2936,
2010-06-14,17.5561,17.5561,17.5109,17.527,17.527,38193,17.5313,-1.7791,-0.017952,-0.3175,0.0452,0.2581,
2010-06-15,17.844,18.4248,17.844,18.1444,18.1444,104996,18.1377,3.5227,0.03462,0.6174,0.5808,3.2549,
2010-06-16,17.6586,17.6586,17.5907,17.5973,17.5973,69025,17.6155,-3.0154,-0.030618,-0.5471,0.0679,0.3862,
2010-06-17,17.3383,17.3383,17.262,17.321,17.321,44005,17.3071,-1.5698,-0.015823,-0.2762,0.0764,0.4423,
2010-06-18,16.7657,16.7657,16.7209,16.7456,16.7456,98744,16.7441,-3.3221,-0.033785,-0.5754,0.0449,0.2682,
2010-06-21,16.0697,16.0697,15.8861,16.0204,16.0204,96738,15.9921,-4.3309,-0.044275,-0.7252,0.1836,1.1559,
2010-06-22,16.4541,16.5069,16.4541,16.4904,16.4904,49264,16.4838,2.934,0.028918,0.47,0.0528,0.3207,
2010-06-23,16.3931,16.4472,15.7678,15.7819,15.7819,79438,15.999,-4.2968,-0.043918,-0.7086,0.6794,4.3086,
2010-06-24,15.7801,15.8991,15.7268,15.7642,15.7642,47254,15.7967,-0.1118,-0.001119,-0.0177,0.1723,1.0956,
2010-06-25,15.468,15.468,15.411,15.4525,15.4525,47446,15.4438,-1.977,-0.019968,-0.3117,0.057,0.3701,
2010-06-28,15.6534,16.4842,15.6534,16.1105,16.1105,51014,16.0827,4.258,0.041699,0.658,0.8307,5.307,
2010-06-29,16.317,16.4731,16.317,16.3225,16.3225,75644,16.3709,1.3157,0.013072,0.212,0.1561,0.9567,
2010-06-30,16.5706,16.7873,16.5706,16.6313,16.6313,66735,16.6631,1.892,0.018744,0.3088,0.2166,1.3072,
2010-07-01,16.8112,17.0106,16.8112,16.8349,16.8349,53061,16.8856,1.2238,0.012164,0.2035,0.1994,1.1863,
2010-07-02,17.4015,17.4208,17.4015,17.4034,17.4034,88363,17.4086,3.3773,0.033215,0.5686,0.0194,0.1112,
2010-07-05,17.3411,17.3411,17.2597,17.2663,17.2663,66467,17.2891,-0.7876,-0.007907,-0.1371,0.0814,0.4713,
2010-07-06,17.4073,17.7699,17.4073,17.7522,17.7522,102323,17.6431,2.8138,0.02775,0.4858,0.3627,2.0834,
2010-07-07,18.4505,18.5311,18.4505,18.4765,18.4765,73931,18.486,4.0801,0.03999,0.7243,0.0806,0.437,
2010-07-08,19.0166,19.0757,19.0166,19.0404,19.0404,105083,19.0443,3.0523,0.030066,0.5639,0.0591,0.3109,
2010-07-09,19.3949,19.879,19.3949,19.5185,19.5185,100001,19.5974,2.5105,0.024795,0.478,0.4841,2.4958,
2010-07-12,19.1568,19.1568,19.019,19.0352,19.0352,66915,19.0704,-2.4758,-0.025069,-0.4832,0.1378,0.7243,
2010-07-13,18.9783,19.2329,18.9783,19.2137,19.2137,55594,19.1416,0.9376,0.009332,0.1785,0.2546,1.3414,
2010-07-14,18.7793,18.7793,18.359,18.655,18.655,53571,18.5978,-2.9075,-0.029506,-0.5586,0.4203,2.2893,
2010-07-15,19.0843,19.2314,19.0843,19.204,19.204,81925,19.1732,2.9427,0.029002,0.549,0.1471,0.7709,
2010-07-16,19.5254,19.6581,19.5254,19.6099,19.6099,75024,19.5978,2.1138,0.020918,0.4059,0.1327,0.6795,
2010-07-19,20.2845,20.3399,20.2845,20.3196,20.3196,56651,20.3146,3.6187,0.035548,0.7096,0.0554,0.2733,
2010-07-20,19.808,19.808,19.6574,19.763,19.763,42532,19.7428,-2.7392,-0.027775,-0.5566,0.1507,0.7664,
2010-07-21,19.9888,20.5396,19.9888,20.4322,20.4322,72206,20.3202,3.3861,0.0333,0.6692,0.5509,2.7558,
2010-07-22,20.3218,20.4109,20.1604,20.3905,20.3905,42656,20.3206,-0.2038,-0.00204,-0.0416,0.2505,1.2427,
2010-07-23,20.4578,20.8733,20.4578,20.6098,20.6098,73444,20.647,1.0751,0.010694,0.2192,0.4155,2.031,
2010-07-26,21.1737,21.2552,21.1737,21.1872,21.1872,80220,21.2053,2.8017,0.027632,0.5774,0.0815,0.3849,
2010-07-27,21.3579,21.4223,21.3579,21.3743,21.3743,69916,21.3849,0.8834,0.008795,0.1872,0.0643,0.3012,
2010-07-28,20.6056,20.6056,20.5335,20.5636,20.5636,79997,20.5676,-3.7932,-0.03867,-0.8108,0.0721,0.3513,
2010-07-29,19.8686,19.8686,19.8444,19.8488,19.8488,74990,19.8539,-3.4761,-0.03538,-0.7148,0.0242,0.122,
2010-07-30,19.4149,19.4149,19.1029,19.307,19.307,84976,19.275,-2.7295,-0.027674,-0.5418,0.312,1.6331,
2010-08-02,20.5464,20.9174,20.5464,20.806,20.806,97280,20.7566,7.7642,0.074776,1.499,0.371,1.8058,
2010-08-03,21.2688,21.3088,21.2688,21.2875,21.2875,44801,21.2884,2.3141,0.022878,0.4815,0.04,0.1883,
2010-08-04,21.2421,21.2421,20.9773,21.2209,21.2209,67618,21.1468,-0.313,-0.003135,-0.0666,0.2648,1.2622,
2010-08-05,21.6047,21.8415,21.6047,21.6718,21.6718,52064,21.706,2.125,0.021027,0.4509,0.2367,1.0957,
2010-08-06,21.5664,21.5664,21.446,21.462,21.462,51172,21.4915,-0.9681,-0.009728,-0.2098,0.1203,0.5611,
2010-08-09,21.3372,21.3548,20.4918,20.9615,20.9615,70301,20.936,-2.3319,-0.023596,-0.5005,0.863,4.2116,
2010-08-10,20.865,20.865,20.8384,20.8441,20.8441,66784,20.8492,-0.5601,-0.005617,-0.1174,0.0266,0.1275,
2010-08-11,21.1098,21.1494,21.1098,21.1283,21.1283,70012,21.1292,1.3633,0.013541,0.2842,0.0396,0.1876,
2010-08-12,20.9605,20.9605,20.5664,20.7506,20.7506,73573,20.7591,-1.7879,-0.018041,-0.3778,0.3941,1.9162,
2010-08-13,20.7629,20.9707,20.4746,20.7743,20.7743,28082,20.7399,0.1145,0.001144,0.0238,0.4962,2.4233,
2010-08-16,21.1154,21.3121,21.1154,21.2151,21.2151,52028,21.2142,2.122,0.020998,0.4408,0.1967,0.9316,
2010-08-17,22.0589,22.7376,22.0589,22.4176,22.4176,64955,22.4047,5.6679,0.055131,1.2024,0.6787,3.0769,
2010-08-18,22.2846,22.2846,22.2619,22.2623,22.2623,60319,22.2696,-0.6925,-0.006949,-0.1552,0.0227,0.102,
2010-08-19,21.2354,21.2354,21.1435,21.1916,21.1916,119085,21.1902,-4.8096,-0.049291,-1.0707,0.0919,0.4344,
2010-08-20,21.3124,21.3124,21.2076,21.2861,21.2861,47239,21.2687,0.4457,0.004447,0.0944,0.1048,0.494,
2010-08-23,21.3834,21.52,21.3834,21.4549,21.4549,75976,21.4528,0.793,0.007899,0.1688,0.1366,0.6387,
2010-08-24,21.0452,21.0452,21.0148,21.0242,21.0242,93036,21.0281,-2.0074,-0.020279,-0.4307,0.0304,0.1444,
2010-08-25,20.6599,20.6599,20.563,20.5755,20.5755,75928,20.5995,-2.134,-0.021571,-0.4487,0.0969,0.4713,
2010-08-26,21.021,21.0677,21.021,21.0386,21.0386,52355,21.0424,2.2506,0.022257,0.4631,0.0466,0.2218,
2010-08-27,19.8294,19.8294,19.6894,19.7174,19.7174,117021,19.7454,-6.2799,-0.064857,-1.3212,0.14,0.7109,
2010-08-30,20.2962,20.4415,20.2962,20.4211,20.4211,99924,20.3863,3.5689,0.035067,0.7037,0.1453,0.7159,
2010-08-31,20.5003,20.5305,20.5003,20.51,20.51,35551,20.5136,0.4355,0.004345,0.0889,0.0302,0.1474,
2010-09-01,19.981,19.981,19.9407,19.9605,19.9605,74309,19.9607,-2.6794,-0.02716,-0.5495,0.0403,0.202,
2010-09-02,19.6002,19.6002,19.235,19.5331,19.5331,45405,19.4561,-2.141,-0.021643,-0.4274,0.3652,1.8989,
2010-09-03,18.9884,18.9884,18.8762,18.9379,18.9379,95786,18.9342,-3.0472,-0.030946,-0.5952,0.1121,0.594,
2010-09-06,19.0412,19.2038,19.0412,19.1448,19.1448,77157,19.13,1.0926,0.010867,0.2069,0.1625,0.8536,
2010-09-07,19.8729,19.9891,19.8729,19.9316,19.9316,105563,19.9312,4.1094,0.040272,0.7867,0.1162,0.5847,
2010-09-08,20.6225,21.1591,20.6225,20.8217,20.8217,114835,20.8677,4.4659,0.043691,0.8901,0.5366,2.602,
2010-09-09,20.9965,20.9965,20.9548,20.9599,20.9599,71753,20.9704,0.664,0.006618,0.1383,0.0417,0.1991,
2010-09-10,21.0389,21.1349,21.0389,21.1073,21.1073,46299,21.0937,0.7029,0.007005,0.1473,0.096,0.4561,
2010-09-13,21.0644,21.1356,20.5746,20.6879,20.6879,45538,20.7994,-1.987,-0.020071,-0.4194,0.5611,2.7269,
2010-09-14,20.152,20.152,20.0557,20.0623,20.0623,87068,20.09,-3.024,-0.030706,-0.6256,0.0964,0.4805,
2010-09-15,20.2583,20.5725,20.2583,20.5217,20.5217,65096,20.4508,2.29,0.022642,0.4594,0.3142,1.551,
2010-09-16,20.0013,20.0013,19.9442,19.9802,19.9802,77605,19.9753,-2.6384,-0.026738,-0.5414,0.0571,0.2864,
2010-09-17,19.4139,19.4139,19.1126,19.257,19.257,65147,19.2612,-3.6199,-0.03687,-0.7233,0.3013,1.5764,
2010-09-20,20.0984,20.5095,20.0984,20.2042,20.2042,92617,20.2707,4.9189,0.048018,0.9472,0.4111,2.0454,
2010-09-21,20.5033,20.5933,20.5033,20.5727,20.5727,83531,20.5565,1.8239,0.018075,0.3685,0.09,0.4388,
2010-09-22,20.5537,20.7879,20.4608,20.4715,20.4715,62325,20.5734,-0.4923,-0.004935,-0.1013,0.3271,1.5986,
2010-09-23,21.0165,21.2242,21.0165,21.0864,21.0864,72999,21.109,3.0037,0.029594,0.6149,0.2076,0.988,
2010-09-24,21.8849,21.923,21.8849,21.9011,21.9011,60617,21.903,3.8638,0.03791,0.8147,0.0381,0.1741,
2010-09-27,22.0667,22.53,22.0667,22.3687,22.3687,43670,22.3218,2.135,0.021125,0.4676,0.4633,2.0994,
2010-09-28,22.3038,22.5472,22.2829,22.4044,22.4044,56650,22.4115,0.1595,0.001594,0.0357,0.2643,1.1861,
2010-09-29,22.2981,22.5075,22.2981,22.4102,22.4102,64764,22.4052,0.0259,0.000259,0.0058,0.2094,0.9392,
2010-09-30,23.3197,23.3896,23.3197,23.3387,23.3387,75400,23.3493,4.1432,0.040597,0.9285,0.0699,0.2999,
2010-10-01,22.6196,22.6196,22.5548,22.571,22.571,85748,22.5818,-3.2893,-0.033446,-0.7677,0.0648,0.2871,
2010-10-04,22.3624,22.3624,21.6593,21.9766,21.9766,46550,21.9994,-2.6336,-0.026689,-0.5944,0.7031,3.2463,
2010-10-05,22.0966,22.2677,22.0966,22.1794,22.1794,70075,22.1812,0.923,0.009188,0.2029,0.1711,0.7742,
2010-10-06,23.2809,23.4076,23.2809,23.3011,23.3011,60082,23.3299,5.0572,0.049334,1.1216,0.1267,0.5442,
2010-10-07,23.1062,23.1062,22.9044,22.9215,22.9215,88845,22.9773,-1.629,-0.016424,-0.3796,0.2018,0.881,
2010-10-08,23.8424,24.0321,23.8424,23.9021,23.9021,74695,23.9256,4.2783,0.041893,0.9807,0.1897,0.7957,
2010-10-11,23.745,23.9768,23.3131,23.6781,23.6781,59622,23.656,-0.9374,-0.009418,-0.2241,0.6637,2.8469,
2010-10-12,23.8361,24.021,23.8361,23.9107,23.9107,78656,23.9226,0.9824,0.009776,0.2326,0.1849,0.7758,
2010-10-13,23.9491,24.1024,23.4991,24.0431,24.0431,36343,23.8815,0.5536,0.00552,0.1324,0.6033,2.5673,
2010-10-14,23.5216,23.5216,23.3581,23.4148,23.4148,96716,23.4315,-2.6132,-0.026479,-0.6283,0.1636,0.7003,
2010-10-15,23.4453,23.4925,23.4453,23.469,23.469,54132,23.4689,0.2316,0.002313,0.0542,0.0471,0.201,
2010-10-18,24.1464,24.19,24.1464,24.1659,24.1659,105702,24.1674,2.9694,0.029261,0.6969,0.0437,0.1809,
2010-10-19,24.2874,24.8244,24.2874,24.444,24.444,76626,24.5186,1.1508,0.011442,0.2781,0.537,2.2111,
2010-10-20,24.3532,24.3532,24.1019,24.202,24.202,58819,24.219,-0.9898,-0.009948,-0.242,0.2512,1.0423,
2010-10-21,24.8334,24.9243,24.8334,24.8994,24.8994,99443,24.8857,2.8817,0.02841,0.6974,0.0909,0.3662,
2010-10-22,24.8042,24.937,24.2369,24.8211,24.8211,42385,24.665,-0.3148,-0.003153,-0.0784,0.7002,2.8889,
2010-10-25,24.8954,25.2837,24.4188,25.0792,25.0792,39362,24.9272,1.0399,0.010346,0.2581,0.8649,3.5418,
2010-10-26,24.6684,24.6684,24.4297,24.6192,24.6192,52220,24.5724,-1.834,-0.01851,-0.46,0.2387,0.9773,
2010-10-27,25.2047,25.2899,25.2047,25.2459,25.2459,53334,25.2468,2.5454,0.025136,0.6267,0.0852,0.338,
2010-10-28,25.602,26.0745,25.602,25.7808,25.7808,57660,25.8191,2.1188,0.020967,0.5349,0.4725,1.8455,
2010-10-29,25.8464,26.0194,25.8464,25.8533,25.8533,54187,25.9064,0.2811,0.002807,0.0725,0.173,0.6695,
2010-11-01,24.9717,24.9717,24.9161,24.9467,24.9467,99604,24.9448,-3.5065,-0.035695,-0.9066,0.0555,0.2229,
2010-11-02,25.2784,25.3042,25.2784,25.279,25.279,82526,25.2872,1.3318,0.01323,0.3322,0.0259,0.1024,
2010-11-03,25.8031,25.8345,25.8031,25.8087,25.8087,39682,25.8154,2.0954,0.020737,0.5297,0.0314,0.1215,
2010-11-04,25.7711,25.7711,25.342,25.7313,25.7313,32187,25.6148,-0.2996,-0.003,-0.0773,0.4291,1.6932,
2010-11-05,25.3991,25.3991,25.3721,25.3737,25.3737,57160,25.3816,-1.3897,-0.013995,-0.3576,0.027,0.1065,
2010-11-08,25.443,25.6691,24.7124,25.0044,25.0044,56699,25.1286,-1.4554,-0.014661,-0.3693,0.9566,3.8711,
2010-11-09,25.1407,25.6134,25.1407,25.2215,25.2215,41886,25.3252,0.8679,0.008641,0.217,0.4727,1.88,
2010-11-10,25.1132,25.483,24.975,25.2234,25.2234,37571,25.2271,0.0076,7.6e-05,0.0019,0.508,2.034,
2010-11-11,24.7152,24.7152,24.3518,24.5103,24.5103,102868,24.5258,-2.8272,-0.028679,-0.7131,0.3634,1.4923,
2010-11-12,23.5954,23.5954,23.5405,23.5719,23.5719,114233,23.5693,-3.8286,-0.039038,-0.9384,0.0549,0.2333,
2010-11-15,23.8655,23.9702,23.8655,23.877,23.877,45748,23.9043,1.2947,0.012863,0.3052,0.1047,0.4386,
2010-11-16,24.0376,24.0848,24.0029,24.0076,24.0076,73526,24.0318,0.5468,0.005453,0.1306,0.082,0.3415,
2010-11-17,23.9109,23.9371,23.9109,23.9132,23.9132,29255,23.9204,-0.3934,-0.003942,-0.0944,0.0262,0.1095,
2010-11-18,23.5278,23.5278,22.9437,23.2297,23.2297,90827,23.2337,-2.858,-0.028997,-0.6834,0.5841,2.5458,
2010-11-19,23.0474,23.4627,22.9868,23.3469,23.3469,72324,23.2655,0.5047,0.005034,0.1172,0.4759,2.0701,
2010-11-22,24.0146,24.0546,24.0146,24.0306,24.0306,91615,24.0333,2.9282,0.028861,0.6836,0.04,0.1664,
2010-11-23,24.0217,24.0499,24.0217,24.0259,24.0259,41795,24.0325,-0.0194,-0.000194,-0.0047,0.0282,0.1174,
2010-11-24,24.345,24.3948,24.345,24.3543,24.3543,54896,24.3647,1.367,0.013577,0.3284,0.0499,0.2048,
2010-11-25,24.3165,24.4794,24.0091,24.0749,24.0749,60420,24.1878,-1.1474,-0.011541,-0.2795,0.4703,1.9588,
2010-11-26,24.0821,24.4235,23.9759,24.075,24.075,37819,24.1581,0.0005,5e-06,0.0001,0.4475,1.8665,
2010-11-29,24.6989,25.1186,24.6989,24.9073,24.9073,84735,24.9083,3.4573,0.033988,0.8323,0.4197,1.6993,
2010-11-30,24.9088,25.0934,24.7692,24.831,24.831,49750,24.8978,-0.3066,-0.003071,-0.0764,0.3242,1.3089,
2010-12-01,24.9234,25.4139,24.8525,25.0018,25.0018,40756,25.0894,0.6879,0.006856,0.1708,0.5614,2.2589,
2010-12-02,24.5177,24.5177,24.2434,24.334,24.334,97274,24.365,-2.6711,-0.027075,-0.6678,0.2743,1.1315,
2010-12-03,24.7689,24.8195,24.7689,24.7947,24.7947,40637,24.7943,1.8932,0.018755,0.4607,0.0505,0.2041,
2010-12-06,25.231,25.5857,25.231,25.5022,25.5022,96863,25.4396,2.8536,0.028136,0.7075,0.3548,1.406,
2010-12-07,25.3023,25.3023,24.9861,25.0769,25.0769,84343,25.1218,-1.6676,-0.016817,-0.4253,0.3161,1.2652,
2010-12-08,24.3883,24.3883,24.3514,24.364,24.364,100386,24.3679,-2.843,-0.028842,-0.7129,0.037,0.1519,
2010-12-09,23.7697,23.7697,23.5521,23.746,23.746,46092,23.6893,-2.5365,-0.025693,-0.618,0.2176,0.9239,
2010-12-10,23.7107,23.7135,23.4198,23.5769,23.5769,75153,23.5701,-0.712,-0.007145,-0.1691,0.2937,1.2539,
2010-12-13,24.5913,24.7176,24.5913,24.6099,24.6099,92947,24.6396,4.3815,0.042882,1.033,0.1263,0.5136,
2010-12-14,25.3687,25.4453,25.3687,25.4113,25.4113,84279,25.4084,3.2561,0.032043,0.8013,0.0766,0.302,
2010-12-15,25.6762,25.9995,25.6762,25.9653,25.9653,52747,25.8803,2.1802,0.021568,0.554,0.3233,1.2591,
2010-12-16,25.6636,25.6636,24.613,25.4171,25.4171,68391,25.2312,-2.1113,-0.021339,-0.5482,1.0506,4.2685,
2010-12-17,25.9502,26.1157,25.9502,25.9988,25.9988,74537,26.0216,2.2888,0.02263,0.5817,0.1655,0.6378,
2010-12-20,26.7932,26.8209,26.7932,26.7941,26.7941,79467,26.8027,3.0588,0.03013,0.7953,0.0277,0.1033,
2010-12-21,27.7144,27.8669,27.7144,27.7622,27.7622,101993,27.7812,3.6131,0.035494,0.9681,0.1525,0.5501,
2010-12-22,27.7997,27.9281,27.4765,27.7343,27.7343,65131,27.713,-0.1004,-0.001004,-0.0279,0.4516,1.6435,
2010-12-23,27.0423,27.0423,26.8909,26.9506,26.9506,91245,26.9613,-2.8257,-0.028664,-0.7837,0.1514,0.5631,
2010-12-24,26.5743,26.5743,26.5449,26.5478,26.5478,51534,26.5557,-1.4947,-0.01506,-0.4028,0.0294,0.1109,
2010-12-27,27.0537,27.0821,27.0537,27.055,27.055,42589,27.0636,1.9106,0.018926,0.5072,0.0284,0.1049,
2010-12-28,26.9946,26.9946,26.8981,26.9219,26.9219,53456,26.9382,-0.4921,-0.004933,-0.1331,0.0965,0.3589,
2010-12-29,27.3708,27.5506,27.3708,27.4021,27.4021,57261,27.4412,1.7837,0.017679,0.4802,0.1797,0.6567,
2010-12-30,28.1046,28.4077,28.1046,28.214,28.214,105014,28.2421,2.9631,0.0292,0.8119,0.3031,1.0785,
2010-12-31,27.7303,27.7303,27.6729,27.7026,27.7026,46066,27.7019,-1.8128,-0.018294,-0.5115,0.0574,0.2075,
2011-01-03,27.676,27.9093,27.676,27.7368,27.7368,84001,27.774,0.1237,0.001236,0.0343,0.2333,0.8431,
2011-01-04,27.2462,27.2462,27.1632,27.1908,27.1908,81237,27.2001,-1.9688,-0.019884,-0.5461,0.083,0.3055,
2011-01-05,27.1288,27.1288,26.9123,27.0953,27.0953,80912,27.0454,-0.351,-0.003516,-0.0954,0.2165,0.8044,
2011-01-06,27.7882,28.0984,27.7882,27.9669,27.9669,132333,27.9512,3.2169,0.031662,0.8716,0.3102,1.1161,
2011-01-07,28.0047,28.0487,27.9829,28.0161,28.0161,57439,28.0159,0.1758,0.001756,0.0492,0.0658,0.2353,
2011-01-10,27.9232,28.4501,27.9176,28.0462,28.0462,51711,28.1379,0.1073,0.001073,0.0301,0.5325,1.9072,
2011-01-11,27.9763,27.9763,27.772,27.89,27.89,97630,27.8794,-0.5568,-0.005583,-0.1562,0.2044,0.7359,
2011-01-12,27.7215,27.7215,27.4199,27.5417,27.5417,79467,27.561,-1.2489,-0.012568,-0.3483,0.3016,1.1,
2011-01-13,27.9958,28.1022,27.9958,28.0741,28.0741,128426,28.0573,1.933,0.019146,0.5324,0.1064,0.3799,
2011-01-14,27.6132,27.6132,27.4628,27.512,27.512,139487,27.5293,-2.0023,-0.020226,-0.5621,0.1504,0.5476,
2011-01-17,28.1957,28.29,28.1957,28.2449,28.2449,123020,28.2435,2.6642,0.026293,0.733,0.0944,0.3347,
2011-01-18,28.031,28.7771,28.0262,28.3128,28.3128,75566,28.372,0.2403,0.0024,0.0679,0.7509,2.6794,
2011-01-19,27.7065,27.7065,27.5164,27.62,27.62,74277,27.6143,-2.4468,-0.024773,-0.6928,0.1901,0.6909,
2011-01-20,26.8276,26.8276,26.7607,26.7969,26.7969,150674,26.795,-2.9803,-0.030256,-0.8232,0.0669,0.2499,
2011-01-21,27.3463,27.519,27.3463,27.4532,27.4532,74223,27.4395,2.4492,0.024197,0.6563,0.1727,0.6316,
2011-01-24,27.0732,27.0732,26.8083,27.0462,27.0462,85162,26.9759,-1.4826,-0.014937,-0.407,0.265,0.9884,
2011-01-25,27.5542,28.1576,27.5542,27.7936,27.7936,103428,27.8351,2.7636,0.027261,0.7474,0.6033,2.1896,
2011-01-26,26.7099,26.7099,26.1838,26.3524,26.3524,137058,26.4154,-5.1855,-0.053248,-1.4412,0.526,2.009,
2011-01-27,26.1131,26.1131,25.8109,26.0553,26.0553,86123,25.9931,-1.1272,-0.011336,-0.297,0.3022,1.1709,
2011-01-28,26.754,27.7803,26.754,27.0799,27.0799,96940,27.2047,3.9322,0.038569,1.0246,1.0263,3.8361,
2011-01-31,27.2148,27.586,27.2148,27.2337,27.2337,56253,27.3448,0.568,0.005664,0.1538,0.3712,1.3638,
2011-02-01,27.9775,28.0314,27.9775,28.0012,28.0012,95462,28.0034,2.8183,0.027793,0.7675,0.0539,0.1926,
2011-02-02,28.4846,28.5887,28.4846,28.5247,28.5247,115172,28.5327,1.8693,0.018521,0.5234,0.1042,0.3657,
2011-02-03,28.2165,28.2165,28.111,28.1681,28.1681,120300,28.1652,-1.2499,-0.012578,-0.3565,0.1056,0.3755,
2011-02-04,27.7663,27.7663,27.1452,27.2554,27.2554,134307,27.389,-3.2405,-0.032941,-0.9128,0.6211,2.2882,
2011-02-07,27.3805,27.4769,27.3805,27.3961,27.3961,68448,27.4178,0.5164,0.00515,0.1407,0.0964,0.352,
2011-02-08,27.7234,27.9191,27.7234,27.8063,27.8063,82902,27.8163,1.4972,0.014861,0.4102,0.1957,0.706,
2011-02-09,28.5249,28.5796,28.5249,28.5511,28.5511,157260,28.5519,2.6786,0.026433,0.7448,0.0547,0.1919,
2011-02-10,29.2621,29.2983,29.2621,29.269,29.269,88436,29.2765,2.5144,0.024834,0.7179,0.0361,0.1235,
2011-02-11,29.3786,29.6613,29.3786,29.4161,29.4161,52047,29.4854,0.5027,0.005015,0.1471,0.2827,0.9622,
2011-02-14,30.3224,30.8519,30.3224,30.4048,30.4048,109970,30.5264,3.3611,0.033058,0.9887,0.5295,1.7462,
2011-02-15,31.0254,31.6548,31.0254,31.5099,31.5099,102475,31.3967,3.6346,0.035701,1.1051,0.6294,2.0287,
2011-02-16,31.5465,31.7826,31.0153,31.3052,31.3052,103153,31.3677,-0.6498,-0.00652,-0.2048,0.7673,2.4739,
2011-02-17,31.2015,31.2015,30.6631,30.9431,30.9431,70828,30.9359,-1.1565,-0.011632,-0.362,0.5385,1.7561,
2011-02-18,30.7252,30.7252,30.4168,30.5883,30.5883,91219,30.5768,-1.1467,-0.011533,-0.3548,0.3084,1.0141,
2011-02-21,30.4655,30.4655,30.4155,30.4351,30.4351,52058,30.4387,-0.5009,-0.005022,-0.1532,0.05,0.1644,
2011-02-22,30.2166,30.7721,30.2166,30.3193,30.3193,109486,30.436,-0.3805,-0.003813,-0.1158,0.5556,1.8386,
2011-02-23,29.9391,29.9391,29.7056,29.8566,29.8566,118181,29.8338,-1.5259,-0.015376,-0.4626,0.2336,0.7863,
2011-02-24,29.6269,29.7909,29.5701,29.6328,29.6328,61903,29.6646,-0.7498,-0.007527,-0.2239,0.2208,0.7466,
2011-02-25,30.5011,30.8974,30.5011,30.8263,30.8263,92035,30.7416,4.0277,0.039487,1.1935,0.3963,1.2993,
2011-02-28,30.5576,30.5598,30.2966,30.3161,30.3161,80448,30.3908,-1.6551,-0.01669,-0.5102,0.2632,0.8689,
2011-03-01,31.3016,31.8675,31.3016,31.8356,31.8356,116191,31.6682,5.0124,0.048908,1.5196,0.5658,1.8077,
2011-03-02,33.3353,33.8061,33.3353,33.6612,33.6612,188674,33.6009,5.7345,0.055761,1.8256,0.4709,1.4126,
